_id,TOTAL,fechaFactura,Client.DNI,Client.Name,Client.Surname,traficoMinutos
ObjectId(5e13d8e9054a095daa7ae5ad),21.2,2017-05-03,49803918V,Kathy,"[""Dolmos"",""Alberca""]",87.12
ObjectId(5e13d8e9054a095daa7ae5ae),21.2,2017-05-03,49803918V,Kathy,"[""Dolmos"",""Alberca""]",0.92
ObjectId(5e13d8e9054a095daa7ae5af),21.2,2017-05-03,49803918V,Kathy,"[""Dolmos"",""Alberca""]",4.5200000000000005
ObjectId(5e13d8e9054a095daa7ae5b0),21.7,2017-05-03,45800721Q,Maria de la Visitacion,Campuzano,42.14
ObjectId(5e13d8e9054a095daa7ae5b1),21.7,2017-05-03,45800721Q,Maria de la Visitacion,Campuzano,89.1
ObjectId(5e13d8e9054a095daa7ae5b2),21.7,2017-05-03,45800721Q,Maria de la Visitacion,Campuzano,97
ObjectId(5e13d8e9054a095daa7ae5b3),21.7,2017-05-03,45800721Q,Maria de la Visitacion,Campuzano,81
ObjectId(5e13d8e9054a095daa7ae5b4),22.12,2017-05-03,44255898B,Leandro,Pena,100
ObjectId(5e13d8e9054a095daa7ae5b5),22.12,2017-05-03,44255898B,Leandro,Pena,87.12
ObjectId(5e13d8e9054a095daa7ae5b6),22.12,2017-05-03,44255898B,Leandro,Pena,98
ObjectId(5e13d8e9054a095daa7ae5b7),22.22,2017-05-03,19863260T,Jaime,"[""Rodriguez"",""Galvan""]",96
ObjectId(5e13d8e9054a095daa7ae5b8),22.22,2017-05-03,19863260T,Jaime,"[""Rodriguez"",""Galvan""]",106.82
ObjectId(5e13d8e9054a095daa7ae5b9),22.22,2017-05-03,19863260T,Jaime,"[""Rodriguez"",""Galvan""]",93
ObjectId(5e13d8e9054a095daa7ae5ba),22.22,2017-05-03,19863260T,Jaime,"[""Rodriguez"",""Galvan""]",111.72
ObjectId(5e13d8e9054a095daa7ae5bb),22.22,2017-05-03,19863260T,Jaime,"[""Rodriguez"",""Galvan""]",99.99
ObjectId(5e13d8e9054a095daa7ae5bc),22.22,2017-05-03,19863260T,Jaime,"[""Rodriguez"",""Galvan""]",127
ObjectId(5e13d8e9054a095daa7ae5bd),22.22,2017-05-03,19863260T,Jaime,"[""Rodriguez"",""Galvan""]",122.76
ObjectId(5e13d8e9054a095daa7ae5be),22.22,2017-05-03,19863260T,Jaime,"[""Rodriguez"",""Galvan""]",30
ObjectId(5e13d8e9054a095daa7ae5bf),22.22,2017-05-03,19863260T,Jaime,"[""Rodriguez"",""Galvan""]",4.24
ObjectId(5e13d8e9054a095daa7ae5c0),22.22,2017-05-03,19863260T,Jaime,"[""Rodriguez"",""Galvan""]",103.95
ObjectId(5e13d8e9054a095daa7ae5c1),19,2017-05-03,65041506J,Reyes,Ruiz,119.78999999999999
ObjectId(5e13d8e9054a095daa7ae5c2),19,2017-05-03,65041506J,Reyes,Ruiz,136.22
ObjectId(5e13d8e9054a095daa7ae5c3),19,2017-05-03,65041506J,Reyes,Ruiz,148.96
ObjectId(5e13d8e9054a095daa7ae5c4),19,2017-05-03,65041506J,Reyes,Ruiz,91.76
ObjectId(5e13d8e9054a095daa7ae5c5),19,2017-05-03,65041506J,Reyes,Ruiz,78.21
ObjectId(5e13d8e9054a095daa7ae5c6),19,2017-05-03,65041506J,Reyes,Ruiz,88
ObjectId(5e13d8e9054a095daa7ae5c7),19,2017-05-03,65041506J,Reyes,Ruiz,108.78
ObjectId(5e13d8e9054a095daa7ae5c8),19,2017-05-03,65041506J,Reyes,Ruiz,92
ObjectId(5e13d8e9054a095daa7ae5c9),18.57,2017-05-03,08682208F,Ignacio,Chocano,113.67999999999999
ObjectId(5e13d8e9054a095daa7ae5ca),20.44,2017-05-03,84316205E,Fidel,"[""Artica"",""Aperrigue""]",95.03999999999999
ObjectId(5e13d8e9054a095daa7ae5cb),20.44,2017-05-03,84316205E,Fidel,"[""Artica"",""Aperrigue""]",99
ObjectId(5e13d8e9054a095daa7ae5cc),20.44,2017-05-03,84316205E,Fidel,"[""Artica"",""Aperrigue""]",81.9
ObjectId(5e13d8e9054a095daa7ae5cd),19,2017-05-03,32541120F,Casandra,"[""Alcantara"",""Mallasca""]",58.8
ObjectId(5e13d8e9054a095daa7ae5ce),19,2017-05-03,32541120F,Casandra,"[""Alcantara"",""Mallasca""]",125.73
ObjectId(5e13d8e9054a095daa7ae5cf),19,2017-05-03,32541120F,Casandra,"[""Alcantara"",""Mallasca""]",120.53999999999999
ObjectId(5e13d8e9054a095daa7ae5d0),19,2017-05-03,32541120F,Casandra,"[""Alcantara"",""Mallasca""]",90
ObjectId(5e13d8e9054a095daa7ae5d1),19,2017-05-03,32541120F,Casandra,"[""Alcantara"",""Mallasca""]",103.88
ObjectId(5e13d8e9054a095daa7ae5d2),19,2017-05-03,32541120F,Casandra,"[""Alcantara"",""Mallasca""]",109.75999999999999
ObjectId(5e13d8e9054a095daa7ae5d3),19,2017-05-03,32541120F,Casandra,"[""Alcantara"",""Mallasca""]",102.89999999999999
ObjectId(5e13d8e9054a095daa7ae5d4),19,2017-05-03,32541120F,Casandra,"[""Alcantara"",""Mallasca""]",133.28
ObjectId(5e13d8e9054a095daa7ae5d5),19,2017-05-03,32541120F,Casandra,"[""Alcantara"",""Mallasca""]",159.39
ObjectId(5e13d8e9054a095daa7ae5d6),19,2017-05-03,32541120F,Casandra,"[""Alcantara"",""Mallasca""]",96.03999999999999
ObjectId(5e13d8e9054a095daa7ae5d7),18.85,2017-05-03,13440203S,Lucas,Marchan,96.03999999999999
ObjectId(5e13d8e9054a095daa7ae5d8),18.85,2017-05-03,13440203S,Lucas,Marchan,109
ObjectId(5e13d8e9054a095daa7ae5d9),18.85,2017-05-03,13440203S,Lucas,Marchan,2.82
ObjectId(5e13d8e9054a095daa7ae5da),18.85,2017-05-03,13440203S,Lucas,Marchan,93.06
ObjectId(5e13d8e9054a095daa7ae5db),18.85,2017-05-03,13440203S,Lucas,Marchan,40.18
ObjectId(5e13d8e9054a095daa7ae5dc),18.48,2017-05-03,73764126K,Nardo,"[""Herbada"",""Marca""]",1.05
ObjectId(5e13d8e9054a095daa7ae5dd),19.44,2017-05-03,31219886P,M. Placida,Lizarraga,105.84
ObjectId(5e13d8e9054a095daa7ae5de),19.44,2017-05-03,31219886P,M. Placida,Lizarraga,87.22
ObjectId(5e13d8e9054a095daa7ae5df),19,2017-05-03,72473259Y,Servacio,Aquino,103.95
ObjectId(5e13d8e9054a095daa7ae5e0),19,2017-05-03,72473259Y,Servacio,Aquino,0.93
ObjectId(5e13d8e9054a095daa7ae5e1),19,2017-05-03,72473259Y,Servacio,Aquino,131.67
ObjectId(5e13d8e9054a095daa7ae5e2),19,2017-05-03,72473259Y,Servacio,Aquino,96.03
ObjectId(5e13d8e9054a095daa7ae5e3),19,2017-05-03,72473259Y,Servacio,Aquino,53.68
ObjectId(5e13d8e9054a095daa7ae5e4),19,2017-05-03,72473259Y,Servacio,Aquino,100.98
ObjectId(5e13d8e9054a095daa7ae5e5),19,2017-05-03,72473259Y,Servacio,Aquino,2.61
ObjectId(5e13d8e9054a095daa7ae5e6),19,2017-05-03,72473259Y,Servacio,Aquino,130
ObjectId(5e13d8e9054a095daa7ae5e7),19,2017-05-03,72473259Y,Servacio,Aquino,133.28
ObjectId(5e13d8e9054a095daa7ae5e8),19,2017-05-03,72473259Y,Servacio,Aquino,102
ObjectId(5e13d8e9054a095daa7ae5e9),19,2017-05-03,72473259Y,Servacio,Aquino,3.64
ObjectId(5e13d8e9054a095daa7ae5ea),19,2017-05-03,72473259Y,Servacio,Aquino,107.8
ObjectId(5e13d8e9054a095daa7ae5eb),19,2017-05-03,72473259Y,Servacio,Aquino,1.72
ObjectId(5e13d8e9054a095daa7ae5ec),19,2017-05-03,72473259Y,Servacio,Aquino,110.74
ObjectId(5e13d8e9054a095daa7ae5ed),16.47,2017-05-03,11495637F,Jaime Carlos,Carazas-Infante,2.6999999999999997
ObjectId(5e13d8e9054a095daa7ae5ee),16.47,2017-05-03,11495637F,Jaime Carlos,Carazas-Infante,23.73
ObjectId(5e13d8e9054a095daa7ae5ef),16.47,2017-05-03,11495637F,Jaime Carlos,Carazas-Infante,0.8200000000000001
ObjectId(5e13d8e9054a095daa7ae5f0),20.26,2017-05-03,35127718W,Roxane,Cano,3.06
ObjectId(5e13d8e9054a095daa7ae5f1),20.26,2017-05-03,35127718W,Roxane,Cano,111.72
ObjectId(5e13d8e9054a095daa7ae5f2),20.26,2017-05-03,35127718W,Roxane,Cano,3.52
ObjectId(5e13d8e9054a095daa7ae5f3),20.26,2017-05-03,35127718W,Roxane,Cano,146.52
ObjectId(5e13d8e9054a095daa7ae5f4),20.26,2017-05-03,35127718W,Roxane,Cano,134
ObjectId(5e13d8e9054a095daa7ae5f5),20.26,2017-05-03,35127718W,Roxane,Cano,101
ObjectId(5e13d8e9054a095daa7ae5f6),20.26,2017-05-03,35127718W,Roxane,Cano,1.76
ObjectId(5e13d8e9054a095daa7ae5f7),25.03,2017-05-03,65884620Q,Clodulfo,Martin,122
ObjectId(5e13d8e9054a095daa7ae5f8),25.03,2017-05-03,65884620Q,Clodulfo,Martin,133
ObjectId(5e13d8e9054a095daa7ae5f9),25.03,2017-05-03,65884620Q,Clodulfo,Martin,103
ObjectId(5e13d8e9054a095daa7ae5fa),25.03,2017-05-03,65884620Q,Clodulfo,Martin,101.92
ObjectId(5e13d8e9054a095daa7ae5fb),25.03,2017-05-03,65884620Q,Clodulfo,Martin,150
ObjectId(5e13d8e9054a095daa7ae5fc),25.03,2017-05-03,65884620Q,Clodulfo,Martin,88
ObjectId(5e13d8e9054a095daa7ae5fd),25.03,2017-05-03,65884620Q,Clodulfo,Martin,116.82
ObjectId(5e13d8e9054a095daa7ae5fe),25.03,2017-05-03,65884620Q,Clodulfo,Martin,6.8500000000000005
ObjectId(5e13d8e9054a095daa7ae5ff),25.03,2017-05-03,65884620Q,Clodulfo,Martin,97
ObjectId(5e13d8e9054a095daa7ae600),18.8,2017-05-03,04954312C,Oscar,"[""Ruiz"",""Diaz""]",86
ObjectId(5e13d8e9054a095daa7ae601),20.55,2017-05-03,89785717L,Silvia Cunegunda,Saez,1.29
ObjectId(5e13d8e9054a095daa7ae602),20.55,2017-05-03,89785717L,Silvia Cunegunda,Saez,97
ObjectId(5e13d8e9054a095daa7ae603),20.55,2017-05-03,89785717L,Silvia Cunegunda,Saez,0.9500000000000001
ObjectId(5e13d8e9054a095daa7ae604),17.25,2017-05-03,02230808S,Maria del Sagrario,Lopez,140
ObjectId(5e13d8e9054a095daa7ae605),19,2017-05-03,91899912P,Onesimo,Alberca,128
ObjectId(5e13d8e9054a095daa7ae606),19,2017-05-03,91899912P,Onesimo,Alberca,117.81
ObjectId(5e13d8e9054a095daa7ae607),19,2017-05-03,91899912P,Onesimo,Alberca,134.64
ObjectId(5e13d8e9054a095daa7ae608),19,2017-05-03,91899912P,Onesimo,Alberca,98.98
ObjectId(5e13d8e9054a095daa7ae609),20.08,2017-05-03,30986195C,Aldeberto,Mejia-Oviedo,99.96
ObjectId(5e13d8e9054a095daa7ae60a),20.08,2017-05-03,30986195C,Aldeberto,Mejia-Oviedo,147
ObjectId(5e13d8e9054a095daa7ae60b),20.08,2017-05-03,30986195C,Aldeberto,Mejia-Oviedo,2.32
ObjectId(5e13d8e9054a095daa7ae60c),20.08,2017-05-03,30986195C,Aldeberto,Mejia-Oviedo,5.050000000000001
ObjectId(5e13d8e9054a095daa7ae60d),20.08,2017-05-03,30986195C,Aldeberto,Mejia-Oviedo,91.14
ObjectId(5e13d8e9054a095daa7ae60e),20.08,2017-05-03,30986195C,Aldeberto,Mejia-Oviedo,104
ObjectId(5e13d8e9054a095daa7ae60f),18.63,2017-05-03,70465466K,angel,Chacon,2.1
ObjectId(5e13d8e9054a095daa7ae610),24.21,2017-05-03,27495184H,Jeremias,"[""Valdivia"",""Ventura""]",76.44
ObjectId(5e13d8e9054a095daa7ae611),24.21,2017-05-03,27495184H,Jeremias,"[""Valdivia"",""Ventura""]",6.95
ObjectId(5e13d8e9054a095daa7ae612),24.21,2017-05-03,27495184H,Jeremias,"[""Valdivia"",""Ventura""]",90
ObjectId(5e13d8e9054a095daa7ae613),24.21,2017-05-03,27495184H,Jeremias,"[""Valdivia"",""Ventura""]",108.9
ObjectId(5e13d8e9054a095daa7ae614),24.21,2017-05-03,27495184H,Jeremias,"[""Valdivia"",""Ventura""]",130
ObjectId(5e13d8e9054a095daa7ae615),21.09,2017-05-03,02489907L,Baltasar,Machon,4.1000000000000005
ObjectId(5e13d8e9054a095daa7ae616),21.09,2017-05-03,02489907L,Baltasar,Machon,0.97
ObjectId(5e13d8e9054a095daa7ae617),21.09,2017-05-03,02489907L,Baltasar,Machon,87.22
ObjectId(5e13d8e9054a095daa7ae618),21.09,2017-05-03,02489907L,Baltasar,Machon,83.3
ObjectId(5e13d8e9054a095daa7ae619),21.09,2017-05-03,02489907L,Baltasar,Machon,88.2
ObjectId(5e13d8e9054a095daa7ae61a),21.09,2017-05-03,02489907L,Baltasar,Machon,85
ObjectId(5e13d8e9054a095daa7ae61b),21.09,2017-05-03,02489907L,Baltasar,Machon,88.2
ObjectId(5e13d8e9054a095daa7ae61c),21.09,2017-05-03,02489907L,Baltasar,Machon,82.32
ObjectId(5e13d8e9054a095daa7ae61d),18.81,2017-05-03,36470073P,Yves,Galarza,89.17999999999999
ObjectId(5e13d8e9054a095daa7ae61e),19,2017-05-03,20307984L,Ali,Alarcon,101
ObjectId(5e13d8e9054a095daa7ae61f),19,2017-05-03,20307984L,Ali,Alarcon,113
ObjectId(5e13d8e9054a095daa7ae620),19,2017-05-03,20307984L,Ali,Alarcon,80
ObjectId(5e13d8e9054a095daa7ae621),19,2017-05-03,20307984L,Ali,Alarcon,1.48
ObjectId(5e13d8e9054a095daa7ae622),19,2017-05-03,20307984L,Ali,Alarcon,112.86
ObjectId(5e13d8e9054a095daa7ae623),19,2017-05-03,20307984L,Ali,Alarcon,102
ObjectId(5e13d8e9054a095daa7ae624),19,2017-05-03,20307984L,Ali,Alarcon,89.1
ObjectId(5e13d8e9054a095daa7ae625),19,2017-05-03,20307984L,Ali,Alarcon,112.86
ObjectId(5e13d8e9054a095daa7ae626),20.52,2017-05-03,04696832W,Agape,Cartagena,5.25
ObjectId(5e13d8e9054a095daa7ae627),20.52,2017-05-03,04696832W,Agape,Cartagena,127
ObjectId(5e13d8e9054a095daa7ae628),20.72,2017-05-03,20536029L,Jacinta,Grillo,95
ObjectId(5e13d8e9054a095daa7ae629),20.72,2017-05-03,20536029L,Jacinta,Grillo,108.9
ObjectId(5e13d8e9054a095daa7ae62a),20.72,2017-05-03,20536029L,Jacinta,Grillo,134.26
ObjectId(5e13d8e9054a095daa7ae62b),21.49,2017-05-03,38883947D,Rosa Gala,"[""Zavaleta"",""Garcia""]",96.03999999999999
ObjectId(5e13d8e9054a095daa7ae62c),21.49,2017-05-03,38883947D,Rosa Gala,"[""Zavaleta"",""Garcia""]",141
ObjectId(5e13d8e9054a095daa7ae62d),21.49,2017-05-03,38883947D,Rosa Gala,"[""Zavaleta"",""Garcia""]",5.1000000000000005
ObjectId(5e13d8e9054a095daa7ae62e),21.49,2017-05-03,38883947D,Rosa Gala,"[""Zavaleta"",""Garcia""]",4.28
ObjectId(5e13d8e9054a095daa7ae62f),21.49,2017-05-03,38883947D,Rosa Gala,"[""Zavaleta"",""Garcia""]",104.86
ObjectId(5e13d8e9054a095daa7ae630),21.49,2017-05-03,38883947D,Rosa Gala,"[""Zavaleta"",""Garcia""]",109.89
ObjectId(5e13d8e9054a095daa7ae631),19,2017-05-03,27349391E,Aranzazu,Diaz,115.83
ObjectId(5e13d8e9054a095daa7ae632),19,2017-05-03,27349391E,Aranzazu,Diaz,126.72
ObjectId(5e13d8e9054a095daa7ae633),19,2017-05-03,27349391E,Aranzazu,Diaz,139.59
ObjectId(5e13d8e9054a095daa7ae634),19,2017-05-03,27349391E,Aranzazu,Diaz,106.82
ObjectId(5e13d8e9054a095daa7ae635),19,2017-05-03,27349391E,Aranzazu,Diaz,97.02
ObjectId(5e13d8e9054a095daa7ae636),19,2017-05-03,27349391E,Aranzazu,Diaz,110.88
ObjectId(5e13d8e9054a095daa7ae637),19,2017-05-03,27349391E,Aranzazu,Diaz,97.02
ObjectId(5e13d8e9054a095daa7ae638),19,2017-05-03,27349391E,Aranzazu,Diaz,91.14
ObjectId(5e13d8e9054a095daa7ae639),19,2017-05-03,27349391E,Aranzazu,Diaz,106.92
ObjectId(5e13d8e9054a095daa7ae63a),19,2017-05-03,27349391E,Aranzazu,Diaz,39.6
ObjectId(5e13d8e9054a095daa7ae63b),19,2017-05-03,27349391E,Aranzazu,Diaz,2.67
ObjectId(5e13d8e9054a095daa7ae63c),19,2017-05-03,27349391E,Aranzazu,Diaz,106.82
ObjectId(5e13d8e9054a095daa7ae63d),19,2017-05-03,27349391E,Aranzazu,Diaz,131
ObjectId(5e13d8e9054a095daa7ae63e),18.26,2017-05-03,29878115B,Rosa Eva,Lluque,85.26
ObjectId(5e13d8e9054a095daa7ae63f),18.26,2017-05-03,29878115B,Rosa Eva,Lluque,113.67999999999999
ObjectId(5e13d8e9054a095daa7ae640),18.9,2017-05-03,52716223Q,Trinidad,Diaz,98
ObjectId(5e13d8e9054a095daa7ae641),18.9,2017-05-03,52716223Q,Trinidad,Diaz,110
ObjectId(5e13d8e9054a095daa7ae642),18.9,2017-05-03,52716223Q,Trinidad,Diaz,63.699999999999996
ObjectId(5e13d8e9054a095daa7ae643),19,2017-05-03,22910503L,Miriam,Cubas,97.02
ObjectId(5e13d8e9054a095daa7ae644),19,2017-05-03,22910503L,Miriam,Cubas,94
ObjectId(5e13d8e9054a095daa7ae645),19,2017-05-03,22910503L,Miriam,Cubas,66.64
ObjectId(5e13d8e9054a095daa7ae646),19,2017-05-03,22910503L,Miriam,Cubas,3.03
ObjectId(5e13d8e9054a095daa7ae647),19,2017-05-03,22910503L,Miriam,Cubas,2.8000000000000003
ObjectId(5e13d8e9054a095daa7ae648),19,2017-05-03,22910503L,Miriam,Cubas,98.01
ObjectId(5e13d8e9054a095daa7ae649),19,2017-05-03,22910503L,Miriam,Cubas,127
ObjectId(5e13d8e9054a095daa7ae64a),19,2017-05-03,22910503L,Miriam,Cubas,100.94
ObjectId(5e13d8e9054a095daa7ae64b),19,2017-05-03,22910503L,Miriam,Cubas,102.96
ObjectId(5e13d8e9054a095daa7ae64c),19,2017-05-03,22910503L,Miriam,Cubas,87.12
ObjectId(5e13d8e9054a095daa7ae64d),19,2017-05-03,22910503L,Miriam,Cubas,134.26
ObjectId(5e13d8e9054a095daa7ae64e),19,2017-05-03,22910503L,Miriam,Cubas,91.08
ObjectId(5e13d8e9054a095daa7ae64f),19,2017-05-03,22910503L,Miriam,Cubas,92
ObjectId(5e13d8e9054a095daa7ae650),23.95,2017-05-03,54822788B,Sabino,Carazas,98
ObjectId(5e13d8e9054a095daa7ae651),23.95,2017-05-03,54822788B,Sabino,Carazas,169
ObjectId(5e13d8e9054a095daa7ae652),23.95,2017-05-03,54822788B,Sabino,Carazas,96
ObjectId(5e13d8e9054a095daa7ae653),23.95,2017-05-03,54822788B,Sabino,Carazas,5.2
ObjectId(5e13d8e9054a095daa7ae654),23.95,2017-05-03,54822788B,Sabino,Carazas,164.34
ObjectId(5e13d8e9054a095daa7ae655),23.95,2017-05-03,54822788B,Sabino,Carazas,121.52
ObjectId(5e13d8e9054a095daa7ae656),23.95,2017-05-03,54822788B,Sabino,Carazas,101.92
ObjectId(5e13d8e9054a095daa7ae657),19.19,2017-05-03,99292746K,Wilfrida,Gomez,119.78999999999999
ObjectId(5e13d8e9054a095daa7ae658),19.19,2017-05-03,99292746K,Wilfrida,Gomez,98
ObjectId(5e13d8e9054a095daa7ae659),19.19,2017-05-03,99292746K,Wilfrida,Gomez,92.12
ObjectId(5e13d8e9054a095daa7ae65a),19.19,2017-05-03,99292746K,Wilfrida,Gomez,6.1000000000000005
ObjectId(5e13d8e9054a095daa7ae65b),19.19,2017-05-03,99292746K,Wilfrida,Gomez,1.23
ObjectId(5e13d8e9054a095daa7ae65c),19,2017-05-03,26706231B,Celia,"[""Machon-Ruiz"",""Robles""]",104
ObjectId(5e13d8e9054a095daa7ae65d),19,2017-05-03,26706231B,Celia,"[""Machon-Ruiz"",""Robles""]",111.87
ObjectId(5e13d8e9054a095daa7ae65e),19,2017-05-03,26706231B,Celia,"[""Machon-Ruiz"",""Robles""]",81.34
ObjectId(5e13d8e9054a095daa7ae65f),19,2017-05-03,26706231B,Celia,"[""Machon-Ruiz"",""Robles""]",112
ObjectId(5e13d8e9054a095daa7ae660),19,2017-05-03,26706231B,Celia,"[""Machon-Ruiz"",""Robles""]",99
ObjectId(5e13d8e9054a095daa7ae661),19,2017-05-03,26706231B,Celia,"[""Machon-Ruiz"",""Robles""]",57.82
ObjectId(5e13d8e9054a095daa7ae662),19,2017-05-03,26706231B,Celia,"[""Machon-Ruiz"",""Robles""]",4.2
ObjectId(5e13d8e9054a095daa7ae663),19,2017-05-03,26706231B,Celia,"[""Machon-Ruiz"",""Robles""]",2.6999999999999997
ObjectId(5e13d8e9054a095daa7ae664),19,2017-05-03,32093808E,Adair,Valladares,93
ObjectId(5e13d8e9054a095daa7ae665),19,2017-05-03,32093808E,Adair,Valladares,85.26
ObjectId(5e13d8e9054a095daa7ae666),19,2017-05-03,32093808E,Adair,Valladares,100.94
ObjectId(5e13d8e9054a095daa7ae667),19,2017-05-03,32093808E,Adair,Valladares,117.81
ObjectId(5e13d8e9054a095daa7ae668),19,2017-05-03,32093808E,Adair,Valladares,91.14
ObjectId(5e13d8e9054a095daa7ae669),19,2017-05-03,32093808E,Adair,Valladares,109
ObjectId(5e13d8e9054a095daa7ae66a),19,2017-05-03,32093808E,Adair,Valladares,88.11
ObjectId(5e13d8e9054a095daa7ae66b),19.85,2017-05-03,36926402V,Adjutorio,Escobedo,85.26
ObjectId(5e13d8e9054a095daa7ae66c),23.58,2017-05-03,72685545W,Andres Ramon,Molina,125
ObjectId(5e13d8e9054a095daa7ae66d),23.58,2017-05-03,72685545W,Andres Ramon,Molina,115
ObjectId(5e13d8e9054a095daa7ae66e),23.58,2017-05-03,72685545W,Andres Ramon,Molina,81
ObjectId(5e13d8e9054a095daa7ae66f),23.58,2017-05-03,72685545W,Andres Ramon,Molina,80.36
ObjectId(5e13d8e9054a095daa7ae670),23.58,2017-05-03,72685545W,Andres Ramon,Molina,100
ObjectId(5e13d8e9054a095daa7ae671),23.58,2017-05-03,72685545W,Andres Ramon,Molina,106
ObjectId(5e13d8e9054a095daa7ae672),23.58,2017-05-03,72685545W,Andres Ramon,Molina,105.84
ObjectId(5e13d8e9054a095daa7ae673),19,2017-05-03,15450486Y,Maria Desideria,Lopez,107.91
ObjectId(5e13d8e9054a095daa7ae674),19,2017-05-03,15450486Y,Maria Desideria,Lopez,4.7
ObjectId(5e13d8e9054a095daa7ae675),19,2017-05-03,15450486Y,Maria Desideria,Lopez,90.09
ObjectId(5e13d8e9054a095daa7ae676),19,2017-05-03,15450486Y,Maria Desideria,Lopez,90.16
ObjectId(5e13d8e9054a095daa7ae677),19,2017-05-03,15450486Y,Maria Desideria,Lopez,178
ObjectId(5e13d8e9054a095daa7ae678),19,2017-05-03,15450486Y,Maria Desideria,Lopez,93.1
ObjectId(5e13d8e9054a095daa7ae679),19,2017-05-03,15450486Y,Maria Desideria,Lopez,82.32
ObjectId(5e13d8e9054a095daa7ae67a),19,2017-05-03,15450486Y,Maria Desideria,Lopez,4.04
ObjectId(5e13d8e9054a095daa7ae67b),19,2017-05-03,15450486Y,Maria Desideria,Lopez,95.03999999999999
ObjectId(5e13d8e9054a095daa7ae67c),19,2017-05-03,15450486Y,Maria Desideria,Lopez,80.36
ObjectId(5e13d8e9054a095daa7ae67d),19,2017-05-03,15450486Y,Maria Desideria,Lopez,97
ObjectId(5e13d8e9054a095daa7ae67e),22.01,2017-05-03,42044896E,Roberto,Quiroz,88.11
ObjectId(5e13d8e9054a095daa7ae67f),19,2017-05-03,69759076F,Debora,Vicente,93.1
ObjectId(5e13d8e9054a095daa7ae680),19,2017-05-03,69759076F,Debora,Vicente,114.66
ObjectId(5e13d8e9054a095daa7ae681),19,2017-05-03,69759076F,Debora,Vicente,86.24
ObjectId(5e13d8e9054a095daa7ae682),19,2017-05-03,69759076F,Debora,Vicente,207.76
ObjectId(5e13d8e9054a095daa7ae683),19,2017-05-03,69759076F,Debora,Vicente,96.03999999999999
ObjectId(5e13d8e9054a095daa7ae684),19,2017-05-03,69759076F,Debora,Vicente,35.88
ObjectId(5e13d8e9054a095daa7ae685),19,2017-05-03,69759076F,Debora,Vicente,128.7
ObjectId(5e13d8e9054a095daa7ae686),19,2017-05-03,69759076F,Debora,Vicente,210.7
ObjectId(5e13d8e9054a095daa7ae687),19,2017-05-03,69759076F,Debora,Vicente,130.68
ObjectId(5e13d8e9054a095daa7ae688),19.74,2017-05-03,97200097G,Antonio Alejandro,Bezzubikoff,129.35999999999999
ObjectId(5e13d8e9054a095daa7ae689),19.74,2017-05-03,97200097G,Antonio Alejandro,Bezzubikoff,80.04
ObjectId(5e13d8e9054a095daa7ae68a),19.74,2017-05-03,97200097G,Antonio Alejandro,Bezzubikoff,98
ObjectId(5e13d8e9054a095daa7ae68b),19.74,2017-05-03,97200097G,Antonio Alejandro,Bezzubikoff,2.32
ObjectId(5e13d8e9054a095daa7ae68c),19.74,2017-05-03,97200097G,Antonio Alejandro,Bezzubikoff,1.06
ObjectId(5e13d8e9054a095daa7ae68d),19.74,2017-05-03,97200097G,Antonio Alejandro,Bezzubikoff,97.02
ObjectId(5e13d8e9054a095daa7ae68e),20.44,2017-05-03,31042093M,Maria del Pilar,Ruiz,107
ObjectId(5e13d8e9054a095daa7ae68f),20.44,2017-05-03,31042093M,Maria del Pilar,Ruiz,129
ObjectId(5e13d8e9054a095daa7ae690),19,2017-05-03,76131114X,Adolfo,Escriba,130.34
ObjectId(5e13d8e9054a095daa7ae691),19,2017-05-03,76131114X,Adolfo,Escriba,72.60000000000001
ObjectId(5e13d8e9054a095daa7ae692),19,2017-05-03,76131114X,Adolfo,Escriba,0.97
ObjectId(5e13d8e9054a095daa7ae693),19,2017-05-03,76131114X,Adolfo,Escriba,66.6
ObjectId(5e13d8e9054a095daa7ae694),19,2017-05-03,76131114X,Adolfo,Escriba,94
ObjectId(5e13d8e9054a095daa7ae695),19,2017-05-03,76131114X,Adolfo,Escriba,99
ObjectId(5e13d8e9054a095daa7ae696),19,2017-05-03,76131114X,Adolfo,Escriba,103
ObjectId(5e13d8e9054a095daa7ae697),19,2017-05-03,76131114X,Adolfo,Escriba,167
ObjectId(5e13d8e9054a095daa7ae698),19,2017-05-03,76131114X,Adolfo,Escriba,2.24
ObjectId(5e13d8e9054a095daa7ae699),19,2017-05-03,76131114X,Adolfo,Escriba,109.89
ObjectId(5e13d8e9054a095daa7ae69a),20.92,2017-05-03,45487356A,M. Linda,Torres,90.16
ObjectId(5e13d8e9054a095daa7ae69b),20.92,2017-05-03,45487356A,M. Linda,Torres,86.24
ObjectId(5e13d8e9054a095daa7ae69c),20.74,2017-05-03,94537554X,Maria de los Reyes,Diaz,88.2
ObjectId(5e13d8e9054a095daa7ae69d),20.74,2017-05-03,94537554X,Maria de los Reyes,Diaz,29.7
ObjectId(5e13d8e9054a095daa7ae69e),20.67,2017-05-03,74224288E,Victor,Ancas,91.14
ObjectId(5e13d8e9054a095daa7ae69f),20.67,2017-05-03,74224288E,Victor,Ancas,102.89999999999999
ObjectId(5e13d8e9054a095daa7ae6a0),20.67,2017-05-03,74224288E,Victor,Ancas,4.6000000000000005
